timestamp,source_entity,destination_entity,source_port,destination_port,protocol,bytes,packets,duration,tcp_flags,syn_count,ack_count,iat_mean,bidirectional_ratio,failed_auth,ttl,tcp_window_size,fragment_flags,retransmission
2026-01-01T00:19:21.866Z,host-06,file-server,53591,23,6,72,2,1.173,SYN RST,1,1,4.0726,0.76,0,61,5840,16384,0
2026-01-01T00:19:23.858Z,host-07,web-proxy,54069,443,6,4522,14,1.608,SYN ACK,1,13,0.0531,0.74,0,64,65535,16384,0
2026-01-01T00:19:24.893Z,host-01,file-server,52326,443,6,797,4,0.822,SYN ACK,1,3,0.0891,0.651,0,64,29200,16384,0
2026-01-01T00:19:27.731Z,host-07,web-proxy,41674,8443,6,2246,30,0.918,SYN ACK,1,29,0.066,0.481,0,64,64240,16384,0
2026-01-01T00:19:37.570Z,host-06,auth-service,42785,88,6,180,3,1.11,SYN ACK RST,1,2,2.6728,0.691,1,48,1024,0,0
2026-01-01T00:19:38.639Z,host-06,host-02,52334,5900,6,60,2,0.897,SYN RST,1,1,1.7276,0.779,0,64,2920,0,0
2026-01-01T00:19:40.460Z,host-06,host-08,43668,8080,6,115,2,1.018,SYN RST,1,1,1.5714,0.765,0,64,2920,0,0
2026-01-01T00:19:42.331Z,host-05,file-server,56970,80,6,5194,12,0.889,SYN ACK,1,11,0.1226,0.509,0,64,65535,16384,1
2026-01-01T00:19:43.771Z,host-06,web-proxy,43854,135,6,91,2,0.503,SYN RST,1,1,2.4734,0.625,0,56,5840,0,0
2026-01-01T00:19:53.180Z,host-06,host-07,57989,139,6,93,2,1.247,SYN RST,1,1,3.1953,0.555,0,48,5840,0,0
2026-01-01T00:19:53.573Z,host-06,auth-service,42990,88,6,180,3,0.855,SYN ACK RST,1,2,0.2699,0.601,1,61,5840,0,0
2026-01-01T00:19:56.094Z,host-04,auth-service,40042,53,6,1675,14,1.384,SYN ACK,1,13,0.1101,0.703,0,64,8192,16384,0
2026-01-01T00:19:58.785Z,host-02,web-proxy,56803,53,6,2729,24,0.662,SYN ACK,1,23,0.0731,0.776,0,64,65535,16384,0
2026-01-01T00:20:00.000Z,host-06,host-08,41175,22,6,140,2,1.278,SYN RST,1,1,0.126,0.675,0,64,65535,16384,0
2026-01-01T00:20:00.506Z,host-03,file-server,54026,53,6,2847,18,0.805,SYN ACK,1,17,0.0928,0.553,0,64,65535,16384,0
2026-01-01T00:20:03.000Z,host-06,host-07,49246,22,6,143,2,1.457,SYN RST,1,1,0.0903,0.696,0,64,8192,16384,0
2026-01-01T00:20:05.003Z,host-04,auth-service,41014,80,6,1057,26,1.121,SYN ACK,1,25,0.1228,0.716,0,64,8192,16384,1
2026-01-01T00:20:06.000Z,host-06,host-02,55000,22,6,181,2,0.861,SYN RST,1,1,0.0943,0.811,0,64,8192,16384,1
2026-01-01T00:20:09.000Z,host-06,host-06,49098,135,6,174,2,0.938,SYN RST,1,1,0.0962,0.709,0,64,64240,16384,0
2026-01-01T00:20:12.000Z,host-06,web-proxy,49729,135,6,151,2,0.936,SYN RST,1,1,0.0964,0.721,0,64,65535,16384,0
2026-01-01T00:20:15.000Z,host-06,host-03,43447,3389,6,62,2,1.12,SYN RST,1,1,0.0443,0.704,0,64,29200,16384,0
2026-01-01T00:20:18.000Z,host-06,host-02,50646,3389,6,82,2,0.175,SYN RST,1,1,0.0976,0.603,0,64,29200,16384,0
2026-01-01T00:20:21.000Z,host-06,file-server,50674,445,6,199,2,1.187,SYN RST,1,1,0.1236,0.658,0,64,64240,16384,0
2026-01-01T00:20:21.024Z,host-07,file-server,40695,80,6,3421,26,0.536,SYN ACK,1,25,0.1169,0.677,0,64,64240,16384,0
2026-01-01T00:20:23.741Z,host-03,file-server,58030,53,6,4126,25,1.04,SYN ACK,1,24,0.1405,0.891,0,64,65535,16384,0
2026-01-01T00:20:24.000Z,host-06,host-08,53983,22,6,106,2,1.168,SYN RST,1,1,0.0488,0.552,0,64,8192,16384,0
2026-01-01T00:20:30.000Z,host-06,auth-service,59257,88,6,180,3,1.118,SYN ACK RST,1,2,0.1066,0.648,1,64,8192,16384,0
2026-01-01T00:20:30.157Z,host-04,auth-service,50340,8443,6,4826,14,1.065,SYN ACK,1,13,0.116,0.635,0,64,65535,16384,0
2026-01-01T00:20:34.000Z,host-06,auth-service,59107,88,6,180,3,0.821,SYN ACK RST,1,2,0.0976,0.838,1,64,65535,16384,1
2026-01-01T00:20:38.000Z,host-06,auth-service,58952,88,6,180,3,0.571,SYN ACK RST,1,2,0.1117,0.687,1,64,64240,16384,0
2026-01-01T00:20:51.973Z,host-05,file-server,43349,8443,6,1753,26,1.355,SYN ACK,1,25,0.074,0.741,0,64,8192,16384,0
2026-01-01T00:21:00.000Z,host-06,web-proxy,58501,22,6,190,2,1.36,SYN RST,1,1,0.1218,0.819,0,64,8192,16384,0
2026-01-01T00:21:03.000Z,host-06,host-04,53176,139,6,166,2,0.812,SYN RST,1,1,0.0967,0.693,0,64,64240,16384,0
2026-01-01T00:21:06.000Z,host-06,host-04,45378,445,6,187,2,1.054,SYN RST,1,1,0.0834,0.682,0,64,64240,16384,0
2026-01-01T00:21:07.212Z,host-07,web-proxy,50279,8443,6,4085,27,1.382,SYN ACK,1,26,0.1053,0.747,0,64,8192,16384,0
2026-01-01T00:21:09.000Z,host-06,host-07,50237,3389,6,71,2,0.916,SYN RST,1,1,0.0844,0.699,0,64,64240,16384,1
2026-01-01T00:21:12.000Z,host-06,host-08,42907,135,6,194,2,1.12,SYN RST,1,1,0.0958,0.674,0,64,29200,16384,0
2026-01-01T00:21:12.424Z,host-07,file-server,45417,53,6,5812,8,0.784,SYN ACK,1,7,0.0552,0.774,0,64,29200,16384,0
2026-01-01T00:21:13.146Z,host-08,web-proxy,54047,80,6,2781,7,1.039,SYN ACK,1,6,0.0824,0.689,0,64,8192,16384,0
2026-01-01T00:21:15.000Z,host-06,auth-service,41365,135,6,189,2,0.978,SYN RST,1,1,0.0616,0.622,0,64,65535,16384,0
2026-01-01T00:21:18.000Z,host-06,host-04,57258,3389,6,68,2,1.102,SYN RST,1,1,0.1221,0.66,0,64,65535,16384,0
2026-01-01T00:21:21.000Z,host-06,host-06,42096,3389,6,180,2,0.886,SYN RST,1,1,0.0895,0.788,0,64,65535,16384,0
2026-01-01T00:21:21.999Z,host-02,web-proxy,51934,443,6,3113,7,1.467,SYN ACK,1,6,0.1307,0.796,0,64,29200,16384,0
2026-01-01T00:21:24.000Z,host-06,host-03,56953,139,6,130,2,0.944,SYN RST,1,1,0.0932,0.819,0,64,65535,16384,0
2026-01-01T00:21:28.911Z,host-07,file-server,53991,8443,6,5060,6,0.737,SYN ACK,1,5,0.1283,0.596,0,64,29200,16384,0
2026-01-01T00:21:30.000Z,host-06,auth-service,59208,88,6,180,3,0.938,SYN ACK RST,1,2,0.0825,0.632,1,64,29200,16384,0
2026-01-01T00:21:34.000Z,host-06,auth-service,55526,88,6,180,3,1.241,SYN ACK RST,1,2,0.0955,0.816,1,64,65535,16384,0
2026-01-01T00:21:36.998Z,host-01,web-proxy,48033,8443,6,4368,23,1.485,SYN ACK,1,22,0.0972,0.56,0,64,8192,16384,1
2026-01-01T00:21:37.213Z,host-05,file-server,45579,80,6,5022,26,0.993,SYN ACK,1,25,0.136,0.797,0,64,8192,16384,0
2026-01-01T00:21:43.703Z,host-01,web-proxy,46740,53,6,454,20,0.954,SYN ACK,1,19,0.0754,0.757,0,64,65535,16384,0
2026-01-01T00:21:44.607Z,host-04,file-server,56811,8443,6,1130,16,0.49,SYN ACK,1,15,0.0571,0.717,0,64,65535,16384,0
2026-01-01T00:21:47.850Z,host-08,web-proxy,44866,8443,6,737,6,1.11,SYN ACK,1,5,0.1184,0.72,0,64,8192,16384,0
2026-01-01T00:21:56.806Z,host-03,file-server,53196,8443,6,622,16,1.265,SYN ACK,1,15,0.1485,0.833,0,64,65535,16384,0
2026-01-01T00:22:00.000Z,host-06,host-08,52505,139,6,170,2,0.627,SYN RST,1,1,0.0923,0.766,0,64,29200,16384,0
2026-01-01T00:22:03.000Z,host-06,server-03,40003,22,6,147,2,0.857,SYN RST,1,1,0.114,0.626,0,64,65535,16384,0
2026-01-01T00:22:06.000Z,host-06,host-03,54879,135,6,117,2,0.728,SYN RST,1,1,0.1172,0.714,0,64,65535,16384,1
2026-01-01T00:22:07.712Z,host-03,file-server,44980,443,6,1418,20,1.263,SYN ACK,1,19,0.0166,0.667,0,64,8192,16384,0
2026-01-01T00:22:09.000Z,host-06,host-01,46361,22,6,114,2,0.995,SYN RST,1,1,0.0763,0.552,0,64,8192,16384,0
2026-01-01T00:22:12.000Z,host-06,auth-service,54206,445,6,75,2,0.857,SYN RST,1,1,0.0837,0.773,0,64,65535,16384,0
2026-01-01T00:22:15.000Z,host-06,host-03,58316,3389,6,80,2,0.377,SYN RST,1,1,0.074,0.724,0,64,64240,16384,0
2026-01-01T00:22:18.000Z,host-06,web-proxy,57852,445,6,191,2,1.123,SYN RST,1,1,0.0719,0.757,0,64,8192,16384,0
2026-01-01T00:22:21.000Z,host-06,host-02,48945,3389,6,110,2,0.347,SYN RST,1,1,0.0967,0.649,0,64,64240,16384,0
2026-01-01T00:22:24.000Z,host-06,host-02,43011,135,6,111,2,0.759,SYN RST,1,1,0.0728,0.5,0,64,65535,16384,0
2026-01-01T00:22:30.000Z,host-06,auth-service,52471,88,6,180,3,0.962,SYN ACK RST,1,2,0.0766,0.874,1,64,64240,16384,0
2026-01-01T00:22:30.184Z,host-07,auth-service,53823,53,6,3907,4,1.812,SYN ACK,1,3,0.1067,0.853,0,64,29200,16384,1
2026-01-01T00:22:34.000Z,host-06,auth-service,48894,88,6,180,3,0.813,SYN ACK RST,1,2,0.0548,0.525,1,64,29200,16384,1
2026-01-01T00:22:37.324Z,host-01,auth-service,42579,80,6,3009,23,0.876,SYN ACK,1,22,0.1462,0.757,0,64,65535,16384,0
2026-01-01T00:22:38.000Z,host-06,auth-service,47276,88,6,180,3,1.246,SYN ACK RST,1,2,0.1345,0.591,1,64,64240,16384,0
2026-01-01T00:22:44.323Z,host-02,file-server,40264,80,6,4459,6,1.01,SYN ACK,1,5,0.0784,0.73,0,64,64240,16384,0
2026-01-01T00:22:49.836Z,host-03,web-proxy,56443,53,6,5732,30,0.85,SYN ACK,1,29,0.1104,0.935,0,64,8192,16384,0
2026-01-01T00:22:52.948Z,host-08,file-server,48855,53,6,3495,23,0.631,SYN ACK,1,22,0.0483,0.896,0,64,29200,16384,0
2026-01-01T00:23:00.000Z,host-06,file-server,52903,445,6,134,2,0.781,SYN RST,1,1,0.0821,0.59,0,64,8192,16384,1
2026-01-01T00:23:03.000Z,host-06,host-08,48830,22,6,85,2,0.674,SYN RST,1,1,0.0576,0.76,0,64,29200,16384,0
2026-01-01T00:23:06.000Z,host-06,server-03,41532,3389,6,162,2,0.842,SYN RST,1,1,0.0999,0.604,0,64,64240,16384,0
2026-01-01T00:23:07.725Z,host-03,auth-service,41184,443,6,729,4,1.078,SYN ACK,1,3,0.1239,0.584,0,64,29200,16384,0
2026-01-01T00:23:08.752Z,host-02,file-server,46578,8443,6,2975,21,1.011,SYN ACK,1,20,0.1008,0.53,0,64,65535,16384,0
2026-01-01T00:23:09.000Z,host-06,host-05,51226,135,6,99,2,0.782,SYN RST,1,1,0.0831,0.561,0,64,8192,16384,0
2026-01-01T00:23:12.000Z,host-06,host-08,59154,8080,6,65,2,1.48,SYN RST,1,1,0.1237,0.647,0,64,65535,16384,0
2026-01-01T00:23:15.000Z,host-06,host-06,44176,8080,6,149,2,1.506,SYN RST,1,1,0.1205,0.839,0,64,65535,16384,0
2026-01-01T00:23:18.000Z,host-06,host-06,41048,139,6,178,2,1.196,SYN RST,1,1,0.0744,0.71,0,64,64240,16384,0
2026-01-01T00:23:19.809Z,host-02,auth-service,54214,53,6,4774,9,1.356,SYN ACK,1,8,0.0577,0.585,0,64,29200,16384,0
2026-01-01T00:23:21.000Z,host-06,host-05,56347,135,6,126,2,0.853,SYN RST,1,1,0.0989,0.801,0,64,64240,16384,0
2026-01-01T00:23:24.000Z,host-06,host-02,43222,3389,6,64,2,1.117,SYN RST,1,1,0.0565,0.715,0,64,29200,16384,1
2026-01-01T00:23:27.000Z,host-06,host-02,43067,135,6,118,2,1.07,SYN RST,1,1,0.1004,0.659,0,64,65535,16384,0
2026-01-01T00:23:30.000Z,host-06,host-07,48097,8080,6,117,2,0.926,SYN RST,1,1,0.1047,0.659,0,64,8192,16384,0
2026-01-01T00:23:30.000Z,host-06,auth-service,59336,88,6,180,3,1.484,SYN ACK RST,1,2,0.1488,0.729,1,64,65535,16384,0
2026-01-01T00:23:33.000Z,host-06,host-01,40507,139,6,131,2,0.508,SYN RST,1,1,0.1341,0.831,0,64,65535,16384,0
2026-01-01T00:23:34.000Z,host-06,auth-service,49135,88,6,180,3,1.497,SYN ACK RST,1,2,0.0969,0.732,1,64,65535,16384,0
2026-01-01T00:23:34.777Z,host-03,web-proxy,48961,53,6,4455,5,0.975,SYN ACK,1,4,0.1478,0.888,0,64,65535,16384,0
2026-01-01T00:23:36.000Z,host-06,host-07,55118,22,6,133,2,0.811,SYN RST,1,1,0.0877,0.679,0,64,29200,16384,0
2026-01-01T00:23:44.674Z,host-01,web-proxy,47225,8443,6,5148,7,0.789,SYN ACK,1,6,0.0464,0.761,0,64,8192,16384,0
2026-01-01T00:23:46.639Z,host-02,web-proxy,55102,8443,6,4566,22,0.823,SYN ACK,1,21,0.1336,0.697,0,64,8192,16384,0
2026-01-01T00:24:00.000Z,host-06,host-02,49177,8080,6,93,2,0.624,SYN RST,1,1,0.062,0.838,0,64,29200,16384,0
2026-01-01T00:24:03.000Z,host-06,host-03,58427,22,6,111,2,1.116,SYN RST,1,1,0.1037,0.517,0,64,8192,16384,0
2026-01-01T00:24:05.857Z,host-05,auth-service,55885,443,6,5493,9,1.035,SYN ACK,1,8,0.1224,0.72,0,64,65535,16384,1
2026-01-01T00:24:06.000Z,host-06,host-06,40041,3389,6,78,2,0.926,SYN RST,1,1,0.0517,0.71,0,64,64240,16384,0
2026-01-01T00:24:09.000Z,host-06,host-06,59543,22,6,95,2,0.732,SYN RST,1,1,0.1209,0.803,0,64,8192,16384,0
2026-01-01T00:24:12.000Z,host-06,file-server,48118,8080,6,87,2,0.757,SYN RST,1,1,0.0723,0.641,0,64,65535,16384,0
2026-01-01T00:24:12.061Z,host-01,auth-service,40423,80,6,716,7,0.956,SYN ACK,1,6,0.1067,0.635,0,64,29200,16384,0
2026-01-01T00:24:12.131Z,host-02,file-server,48737,443,6,2378,20,1.12,SYN ACK,1,19,0.0593,0.596,0,64,64240,16384,0
2026-01-01T00:24:14.830Z,host-05,auth-service,43218,53,6,4211,5,1.318,SYN ACK,1,4,0.1321,0.614,0,64,8192,16384,0
2026-01-01T00:24:15.000Z,host-06,auth-service,45829,22,6,160,2,0.343,SYN RST,1,1,0.1167,0.673,0,64,64240,16384,0
2026-01-01T00:24:18.000Z,host-06,server-03,57465,3389,6,148,2,0.583,SYN RST,1,1,0.1424,0.703,0,64,29200,16384,0
2026-01-01T00:24:19.359Z,host-03,auth-service,48310,53,6,2263,12,0.588,SYN ACK,1,11,0.1178,0.77,0,64,8192,16384,1
2026-01-01T00:24:21.000Z,host-06,auth-service,58317,139,6,183,2,1.555,SYN RST,1,1,0.0415,0.693,0,64,29200,16384,1
2026-01-01T00:24:24.000Z,host-06,host-05,42765,22,6,173,2,0.807,SYN RST,1,1,0.0852,0.706,0,64,64240,16384,0
2026-01-01T00:24:27.000Z,host-06,host-06,52660,139,6,67,2,0.662,SYN RST,1,1,0.0586,0.739,0,64,64240,16384,0
2026-01-01T00:24:30.000Z,host-06,server-03,51483,135,6,65,2,1.566,SYN RST,1,1,0.1042,0.803,0,64,8192,16384,0
2026-01-01T00:24:30.000Z,host-06,auth-service,52358,88,6,180,3,0.611,SYN ACK RST,1,2,0.0971,0.686,1,64,64240,16384,1
2026-01-01T00:24:33.000Z,host-06,auth-service,51110,22,6,67,2,1.455,SYN RST,1,1,0.098,0.798,0,64,64240,16384,0
2026-01-01T00:24:34.000Z,host-06,auth-service,51542,88,6,180,3,0.997,SYN ACK RST,1,2,0.0936,0.782,1,64,29200,16384,0
2026-01-01T00:24:35.839Z,host-01,web-proxy,49673,8443,6,2608,26,0.967,SYN ACK,1,25,0.0805,0.816,0,64,64240,16384,0
2026-01-01T00:24:36.000Z,host-06,file-server,51937,8080,6,107,2,1.541,SYN RST,1,1,0.1121,0.716,0,64,65535,16384,0
2026-01-01T00:24:39.000Z,host-06,host-07,47976,139,6,82,2,0.777,SYN RST,1,1,0.0951,0.672,0,64,8192,16384,0
2026-01-01T00:24:39.794Z,host-04,auth-service,56158,443,6,2406,30,0.953,SYN ACK,1,29,0.0841,0.655,0,64,29200,16384,0
2026-01-01T00:24:42.000Z,host-06,server-03,50036,3389,6,103,2,1.174,SYN RST,1,1,0.0832,0.743,0,64,64240,16384,0
2026-01-01T00:24:50.708Z,host-02,auth-service,52178,80,6,1990,7,0.626,SYN ACK,1,6,0.108,0.83,0,64,65535,16384,0
2026-01-01T00:24:53.779Z,host-02,file-server,50994,80,6,1858,23,0.252,SYN ACK,1,22,0.1047,0.624,0,64,64240,16384,0
2026-01-01T00:24:58.638Z,host-07,web-proxy,43629,8443,6,2191,28,0.92,SYN ACK,1,27,0.1409,0.784,0,64,8192,16384,0
2026-01-01T00:25:00.000Z,host-06,host-03,58781,22,6,187,2,0.654,SYN RST,1,1,0.086,0.87,0,64,65535,16384,1
2026-01-01T00:25:03.000Z,host-06,host-01,54147,22,6,63,2,0.818,SYN RST,1,1,0.0868,0.64,0,64,64240,16384,0
2026-01-01T00:25:06.000Z,host-06,host-03,51329,445,6,180,2,0.875,SYN RST,1,1,0.0498,0.64,0,64,8192,16384,0
2026-01-01T00:25:09.000Z,host-06,host-04,43606,22,6,196,2,1.566,SYN RST,1,1,0.0574,0.885,0,64,8192,16384,0
2026-01-01T00:25:12.000Z,host-06,host-02,54881,8080,6,169,2,0.695,SYN RST,1,1,0.0958,0.707,0,64,29200,16384,0
2026-01-01T00:25:15.000Z,host-06,host-07,54589,139,6,110,2,1.193,SYN RST,1,1,0.156,0.787,0,64,29200,16384,0
2026-01-01T00:25:15.564Z,host-05,auth-service,55724,80,6,5322,10,1.472,SYN ACK,1,9,0.0547,0.753,0,64,29200,16384,0
2026-01-01T00:25:18.000Z,host-06,host-08,54718,3389,6,152,2,0.926,SYN RST,1,1,0.1071,0.886,0,64,8192,16384,0
2026-01-01T00:25:21.000Z,host-06,host-01,54128,445,6,200,2,1.095,SYN RST,1,1,0.1204,0.75,0,64,29200,16384,0
2026-01-01T00:25:24.000Z,host-06,host-05,43706,22,6,77,2,0.979,SYN RST,1,1,0.1258,0.864,0,64,29200,16384,1
2026-01-01T00:25:25.622Z,host-06,web-proxy,49605,8443,6,5258,16,0.618,SYN ACK,1,15,0.1204,0.834,0,64,64240,16384,0
2026-01-01T00:25:27.000Z,host-06,host-05,57389,135,6,78,2,0.718,SYN RST,1,1,0.1159,0.574,0,64,64240,16384,0
2026-01-01T00:25:30.000Z,host-06,web-proxy,53327,22,6,118,2,0.929,SYN RST,1,1,0.0757,0.696,0,64,8192,16384,0
2026-01-01T00:25:30.000Z,host-06,auth-service,59257,88,6,180,3,0.681,SYN ACK RST,1,2,0.148,0.65,1,64,65535,16384,0
2026-01-01T00:25:31.837Z,host-07,file-server,54903,443,6,1929,20,0.758,SYN ACK,1,19,0.0984,0.772,0,64,64240,16384,0
2026-01-01T00:25:33.000Z,host-06,host-05,51783,22,6,117,2,0.701,SYN RST,1,1,0.1186,0.708,0,64,8192,16384,0
2026-01-01T00:25:34.000Z,host-06,auth-service,52676,88,6,180,3,0.862,SYN ACK RST,1,2,0.0742,0.589,1,64,8192,16384,0
2026-01-01T00:25:36.000Z,host-06,host-07,47684,8080,6,77,2,1.003,SYN RST,1,1,0.1179,0.621,0,64,8192,16384,0
2026-01-01T00:25:36.026Z,host-08,web-proxy,53513,53,6,3714,17,1.428,SYN ACK,1,16,0.1178,0.847,0,64,65535,16384,0
2026-01-01T00:25:38.000Z,host-06,auth-service,54260,88,6,180,3,1.08,SYN ACK RST,1,2,0.0876,0.822,1,64,64240,16384,0
2026-01-01T00:25:42.000Z,host-06,auth-service,42102,88,6,180,3,0.788,SYN ACK RST,1,2,0.1175,0.739,1,64,65535,16384,1
2026-01-01T00:25:46.000Z,host-06,auth-service,47707,88,6,180,3,0.932,SYN ACK RST,1,2,0.0646,0.747,1,64,64240,16384,0
2026-01-01T00:25:47.169Z,host-02,auth-service,43379,80,6,3471,11,0.545,SYN ACK,1,10,0.1266,0.769,0,64,8192,16384,0
2026-01-01T00:25:58.650Z,host-08,web-proxy,49479,80,6,3084,23,1.528,SYN ACK,1,22,0.0872,0.633,0,64,29200,16384,0
2026-01-01T00:26:00.000Z,host-06,file-server,53930,445,6,114,2,1.236,SYN RST,1,1,0.0714,0.543,0,64,65535,16384,1
2026-01-01T00:26:03.000Z,host-06,web-proxy,41798,139,6,97,2,1.221,SYN RST,1,1,0.081,0.511,0,64,65535,16384,0
2026-01-01T00:26:06.000Z,host-06,host-08,41565,8080,6,66,2,0.813,SYN RST,1,1,0.0659,0.696,0,64,29200,16384,0
2026-01-01T00:26:09.000Z,host-06,host-05,53632,139,6,146,2,0.677,SYN RST,1,1,0.1798,0.606,0,64,29200,16384,0
2026-01-01T00:26:12.000Z,host-06,host-02,49137,3389,6,65,2,1.241,SYN RST,1,1,0.085,0.75,0,64,64240,16384,0
2026-01-01T00:26:12.314Z,host-06,file-server,55229,80,6,5343,23,1.063,SYN ACK,1,22,0.1395,0.697,0,64,8192,16384,0
2026-01-01T00:26:15.000Z,host-06,host-03,47112,445,6,96,2,1.094,SYN RST,1,1,0.1067,0.747,0,64,8192,16384,0
2026-01-01T00:26:18.000Z,host-06,host-04,56775,3389,6,102,2,1.575,SYN RST,1,1,0.0399,0.594,0,64,65535,16384,0
2026-01-01T00:26:21.000Z,host-06,web-proxy,51854,445,6,105,2,0.732,SYN RST,1,1,0.1095,0.627,0,64,64240,16384,0
2026-01-01T00:26:24.000Z,host-06,host-03,49735,139,6,153,2,0.582,SYN RST,1,1,0.1141,0.68,0,64,65535,16384,1
2026-01-01T00:26:27.000Z,host-06,host-06,50923,22,6,69,2,0.815,SYN RST,1,1,0.1338,0.736,0,64,64240,16384,0
2026-01-01T00:26:29.196Z,host-03,file-server,52177,443,6,4983,4,0.958,SYN ACK,1,3,0.1449,0.914,0,64,29200,16384,0
2026-01-01T00:26:30.000Z,host-06,host-04,41738,445,6,158,2,1.023,SYN RST,1,1,0.1714,0.923,0,64,8192,16384,0
2026-01-01T00:26:30.000Z,host-06,auth-service,56353,88,6,180,3,1.451,SYN ACK RST,1,2,0.0835,0.714,1,64,29200,16384,0
2026-01-01T00:26:33.986Z,host-05,auth-service,58642,80,6,1011,25,1.24,SYN ACK,1,24,0.0977,0.939,0,64,8192,16384,0
2026-01-01T00:26:34.000Z,host-06,auth-service,45477,88,6,180,3,0.543,SYN ACK RST,1,2,0.0528,0.649,1,64,65535,16384,0
2026-01-01T00:26:38.000Z,host-06,auth-service,55912,88,6,180,3,0.518,SYN ACK RST,1,2,0.0728,0.593,1,64,8192,16384,0
2026-01-01T00:26:42.000Z,host-06,auth-service,52418,88,6,180,3,0.653,SYN ACK RST,1,2,0.0473,0.709,1,64,64240,16384,0
2026-01-01T00:26:42.972Z,host-08,web-proxy,59960,80,6,4783,22,0.919,SYN ACK,1,21,0.0807,0.751,0,64,65535,16384,0
2026-01-01T00:26:43.433Z,host-06,file-server,42525,53,6,4412,26,0.737,SYN ACK,1,25,0.085,0.913,0,64,8192,16384,0
2026-01-01T00:26:46.000Z,host-06,auth-service,55021,88,6,180,3,0.665,SYN ACK RST,1,2,0.0493,0.543,1,64,29200,16384,0
2026-01-01T00:26:49.609Z,host-07,web-proxy,55305,443,6,4315,11,0.605,SYN ACK,1,10,0.0309,0.826,0,64,65535,16384,0
2026-01-01T00:27:00.000Z,host-06,web-proxy,50532,139,6,119,2,0.965,SYN RST,1,1,0.0649,0.92,0,64,29200,16384,1
2026-01-01T00:27:01.003Z,host-06,file-server,48868,8443,6,1677,24,0.752,SYN ACK,1,23,0.1212,0.635,0,64,8192,16384,0
2026-01-01T00:27:03.000Z,host-06,file-server,50563,135,6,168,2,0.425,SYN RST,1,1,0.0278,0.645,0,64,65535,16384,0
2026-01-01T00:27:04.041Z,host-02,file-server,55311,443,6,4280,4,1.283,SYN ACK,1,3,0.0858,0.595,0,64,29200,16384,0
2026-01-01T00:27:06.000Z,host-06,host-07,52648,3389,6,91,2,0.891,SYN RST,1,1,0.0906,0.703,0,64,64240,16384,0
2026-01-01T00:27:09.000Z,host-06,server-03,47216,445,6,119,2,1.447,SYN RST,1,1,0.1245,0.597,0,64,65535,16384,0
2026-01-01T00:27:11.345Z,host-02,web-proxy,46741,8443,6,424,24,0.924,SYN ACK,1,23,0.1013,0.665,0,64,64240,16384,0
2026-01-01T00:27:12.000Z,host-06,host-01,57525,22,6,179,2,1.195,SYN RST,1,1,0.0666,0.597,0,64,64240,16384,0
2026-01-01T00:27:15.000Z,host-06,host-01,44194,445,6,177,2,1.027,SYN RST,1,1,0.0821,0.656,0,64,29200,16384,0
2026-01-01T00:27:15.933Z,host-08,file-server,43996,80,6,4690,19,1.008,SYN ACK,1,18,0.0987,0.575,0,64,64240,16384,0
2026-01-01T00:27:18.000Z,host-06,host-07,52296,135,6,105,2,0.836,SYN RST,1,1,0.0837,0.963,0,64,29200,16384,0
2026-01-01T00:27:21.000Z,host-06,server-03,49080,135,6,169,2,1.411,SYN RST,1,1,0.1088,0.556,0,64,64240,16384,0
2026-01-01T00:27:24.000Z,host-06,host-01,51844,3389,6,180,2,0.792,SYN RST,1,1,0.0664,0.797,0,64,29200,16384,1
2026-01-01T00:27:27.000Z,host-06,host-05,54028,139,6,195,2,0.854,SYN RST,1,1,0.0929,0.706,0,64,29200,16384,0
2026-01-01T00:27:30.000Z,host-06,web-proxy,57091,3389,6,154,2,1.104,SYN RST,1,1,0.0671,0.894,0,64,65535,16384,0
2026-01-01T00:27:30.000Z,host-06,auth-service,59945,88,6,180,3,0.915,SYN ACK RST,1,2,0.0986,0.436,1,64,8192,16384,0
2026-01-01T00:27:33.000Z,host-06,host-06,59458,139,6,149,2,0.746,SYN RST,1,1,0.1115,0.676,0,64,64240,16384,0
2026-01-01T00:27:34.000Z,host-06,auth-service,41626,88,6,180,3,0.621,SYN ACK RST,1,2,0.109,0.615,1,64,8192,16384,0
2026-01-01T00:27:36.000Z,host-06,host-04,57967,135,6,63,2,1.02,SYN RST,1,1,0.1249,0.816,0,64,29200,16384,0
2026-01-01T00:27:37.899Z,host-03,file-server,59814,8443,6,1809,24,1.511,SYN ACK,1,23,0.0605,0.45,0,64,64240,16384,0
2026-01-01T00:27:38.000Z,host-06,auth-service,45821,88,6,180,3,0.916,SYN ACK RST,1,2,0.0822,0.632,1,64,64240,16384,0
2026-01-01T00:27:42.000Z,host-06,auth-service,58917,88,6,180,3,0.964,SYN ACK RST,1,2,0.0434,0.795,1,64,29200,16384,1
2026-01-01T00:27:44.292Z,host-07,file-server,50104,8443,6,3966,14,0.933,SYN ACK,1,13,0.1111,0.647,0,64,65535,16384,0
2026-01-01T00:27:45.379Z,host-01,file-server,51908,443,6,5170,28,0.968,SYN ACK,1,27,0.1009,0.704,0,64,8192,16384,1
2026-01-01T00:27:46.000Z,host-06,auth-service,59605,88,6,180,3,0.851,SYN ACK RST,1,2,0.1139,0.447,1,64,65535,16384,0
